"station","line","Year","Season","cruise","SB.","D.O.","Date","Hour","Quality","Sarah.s.scale..amt.of.background.","Types.of.Background","Detections.","SpeciesName","Blue.B","Blue.D","Fin.20Hz.Singular","Fin.20Hz.Song","Fin.C.C.","Fin.H.C.","Humpback.Song","Humpback.Non.song","Start.End","duration","Comments","Scan.Method","Time.window","Top.freq","Low.Freq","FFT.Length","Overlap","Order.Occ","latitude.","longitude","cruise"
110,93,2007,"Spring","CC0704","SB07","OMNI","4/3/07","20:00:00","High**","bit to lots**","1,2,3,A,B","Yes","Humpback whale",0,0,0,0,0,0,1,0,"ends 20:26:04",3,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",16,30.17971,-122.92324,"CC07"
110,93,2006,"Summer","CC0607","SB09","DIFAR","7/11/06","20:00:00","High","bit to lots","1,2,3,A,B","No",NA,0,0,0,0,0,0,0,0,"ends 20:43:20",5,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",16,30.17971,-122.92324,"CC06"
110,93,2009,"Spring","CC0903","SB06","OMNI","3/10/09","23:00:00","Poor","bit to tons","1,2,3,A ","Yes","Humpback whale",0,0,0,0,0,0,1,0,"starts 23:43:06",2,"static takes over 5min 10s into every 10 min file","wav files, cts","60s","500Hz","0Hz","1500","98%",16,30.17971,-122.92324,"CC09"
110,93,2004,"Summer","CC0407DSJ","SB05","OMNI","7/15/04","17:00:00","Medium**","lots**","1,2,A,B","No",NA,0,0,0,0,0,0,0,0,"starts 17:58:39",1,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",16,30.17971,-122.92324,"CC0407D"
110,93,2005,"Fall","CC0511NH","SB04","OMNI","11/7/05","18:00:00","High**","bit**","1,2,3,A,B","No",NA,0,0,0,0,0,0,0,0,"ends 18:34:18",4,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",16,30.17971,-122.92324,"CC0511"
110,93,2010,"Summer","CC1008NH","SB09","OMNI","8/2/10","21:00:00","Medium","lots","1,2,3,A,B","No",NA,0,0,0,0,0,0,0,0,"ends 21:49:58",6,NA,"wav files, cts","60s","500Hz","0Hz","3000","95%",16,30.17971,-122.92324,"CC1008"
110,93,2007,"Spring","CC0704","SB07","OMNI","4/3/07","19:00:00","High**","bit to lots**","1,2,3,A,B","No",NA,0,0,0,0,0,0,0,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",16,30.17971,-122.92324,"CC07"
110,93,2007,"Spring","CC0704","SB07","OMNI","4/3/07","18:00:00","High**","bit to lots**","1,2,3,A,B","No",NA,0,0,0,0,0,0,0,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",16,30.17971,-122.92324,"CC07"
110,93,2010,"Summer","CC1008NH","SB09","OMNI","8/2/10","20:00:00","Medium","lots","1,2,3,A","No",NA,0,0,0,0,0,0,0,0,NA,8,NA,"wav files, cts","60s","500Hz","0Hz","3000","95%",16,30.17971,-122.92324,"CC1008"
110,93,2007,"Spring","CC0704","SB07","OMNI","4/3/07","17:00:00","High**","bit to lots**","1,2,3,A","adhoc only",NA,0,0,0,0,0,0,0,0,"starts 17:39:27",3,"adhoc Humpback song; static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",16,30.17971,-122.92324,"CC07"
110,93,2009,"Summer","CC0907MA","SB08","OMNI","7/18/09","0:00:00","Poor","tons","1,2,3,A,B","No",NA,0,0,0,0,0,0,0,0,NA,6,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",16,30.17971,-122.92324,"CC0907"
110,93,2010,"Summer","CC1008NH","SB09","OMNI","8/2/10","19:00:00","Medium","lots","1,2,3,A","adhoc only",NA,0,0,0,0,0,0,0,0,NA,7,"adhoc Fin 20Hz song","wav files, cts","60s","500Hz","0Hz","3000","95%",16,30.17971,-122.92324,"CC1008"
110,93,2006,"Summer","CC0607","SB09","DIFAR","7/11/06","19:00:00","Medium","lots","1,2,3,B","No",NA,0,0,0,0,0,0,0,0,NA,6,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",16,30.17971,-122.92324,"CC06"
110,93,2009,"Summer","CC0907MA","SB08","OMNI","7/17/09","23:00:00","Poor","tons","1,2,3,A,B","No",NA,0,0,0,0,0,0,0,0,NA,6,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",16,30.17971,-122.92324,"CC0907"
120,90,2007,"Summer","CC0707","SB07","OMNI","7/2/07","3:00:00","High**","bit to lots**","1,2,3,A,B","No",NA,0,0,0,0,0,0,0,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",18,30.41795,-123.99893,"CC07"
120,90,2007,"Fall","CC0711","SB07","OMNI","11/6/07","19:00:00","Medium**","lots**","1,2,3,A,B","adhoc only",NA,0,0,0,0,0,0,0,0,NA,6,"adhoc Blue D; static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",18,30.41795,-123.99893,"CC07"
120,90,2007,"Fall","CC0711","SB07","OMNI","11/6/07","18:00:00","Medium**","lots**","1,2,3,A,B","No",NA,0,0,0,0,0,0,0,0,"starts 18:27:03",4,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",18,30.41795,-123.99893,"CC07"
120,90,2007,"Winter","CC0701","SB07","OMNI","1/16/07","18:00:00","High","bit","1,2,3,A,B","Yes","Humpback whale",0,0,0,0,0,0,1,0,"ends 18:04:08",1,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",18,30.41795,-123.99893,"CC07"
120,90,2010,"Winter","CC1001","SB07","DIFAR","1/16/10","16:00:00","High","bit to lots","1,2,3,B","Yes","Humpback whale",0,0,0,0,0,0,1,0,NA,2,"adhoc Gray M3","wav files, cts","60s","500Hz","0Hz","3000","95%",18,30.41795,-123.99893,"CC10"
120,90,2008,"Spring","CC0803J","SB08","OMNI","3/29/08","1:00:00","High","bit to lots","1,2,3","Yes","Humpback whale",0,0,0,0,0,0,1,0,NA,6,NA,"wav files, cts","60s","500Hz","0Hz","3000","98%",18,30.41795,-123.99893,"CC080"
120,90,2007,"Winter","CC0701","SB07","OMNI","1/16/07","17:00:00","High**","bit to lots**","1,2,3,A,B","Yes","Humpback whale",0,0,0,0,0,0,1,0,NA,7,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",18,30.41795,-123.99893,"CC07"
120,90,2005,"Summer","CC0507NH","SB08","OMNI","7/4/05","22:00:00","Poor","tons","1,2,A,B","No",NA,0,0,0,0,0,0,0,0,"starts 22:10:46",5,"looks broken; static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",18,30.41795,-123.99893,"CC0507"
120,90,2008,"Spring","CC0803J","SB08","OMNI","3/28/08","23:00:00","High","bit","1,2,3","Yes","Humpback whale",0,0,0,0,0,0,1,0,"starts 23:38:03",3,NA,"wav files, cts","60s","500Hz","0Hz","3000","98%",18,30.41795,-123.99893,"CC080"
120,90,2007,"Fall","CC0711","SB07","OMNI","11/6/07","20:00:00","Poor","lots to tons","1,2,3,A,B","Yes","Blue whale",0,1,0,0,0,0,0,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",18,30.41795,-123.99893,"CC07"
120,90,2004,"Fall","CC0411R","SB05","OMNI","11/6/04","17:00:00","Medium**","bit to lots**","1,2,3,A,B","Yes","Humpback whale",0,0,0,0,0,0,1,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",18,30.41795,-123.99893,"CC041"
120,90,2007,"Fall","CC0711","SB07","OMNI","11/6/07","21:00:00","Poor","tons","1,2,A,B","No",NA,0,0,0,0,0,0,0,0,"ends 21:17:00",2,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",18,30.41795,-123.99893,"CC07"
120,90,2005,"Spring","CC0504NH","SB21","OMNI","4/18/05","18:00:00","High**","bit to lots**","1,2,3,A","Yes","Blue whale",0,1,0,0,0,0,0,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",18,30.41795,-123.99893,"CC0504"
120,90,2006,"Winter","CC0602","SB07","OMNI","2/7/06","17:00:00","High","bit to lots","1,2,3,B","Yes","Humpback whale",0,0,0,0,0,0,1,0,"ends 17:29:59",3,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",18,30.41795,-123.99893,"CC06"
120,90,2007,"Winter","CC0701","SB07","OMNI","1/16/07","16:00:00","High**","bit to lots**","1,2,3,A,B","Yes","Humpback whale",0,0,0,0,0,0,1,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",18,30.41795,-123.99893,"CC07"
120,90,2008,"Spring","CC0803J","SB08","OMNI","3/29/08","0:00:00","High","bit","1,2,3","Yes","Humpback whale",0,0,0,0,0,0,1,0,NA,6,NA,"wav files, cts","60s","500Hz","0Hz","3000","98%",18,30.41795,-123.99893,"CC080"
120,90,2007,"Winter","CC0701","SB07","OMNI","1/16/07","15:00:00","High**","bit to lots**","1,2,3,A,B","Yes","Humpback whale",0,0,0,0,0,0,1,0,"starts 15:20:33",4,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",18,30.41795,-123.99893,"CC07"
120,90,2011,"Summer","CC1108NH","SB19","DIFAR","7/31/11","4:00:00","Poor","tons","1,2,A,B","No",NA,0,0,0,0,0,0,0,0,"ends 4:17:17",2,"static takes over 5min11s in every 10 min; looks broken","wav files, cts","60s","500Hz","0Hz","1500","98%",18,30.41795,-123.99893,"CC1108"
120,90,2012,"Summer","CC1207OS","SB09","DIFAR","7/13/12","19:00:00","High","bit","1,2,3","No",NA,0,0,0,0,0,0,0,0,"ends 19:15:20",1,NA,"wav files, cts","60s","500Hz","0Hz","3500","98%",18,30.41795,-123.99893,"CC1207"
120,90,2004,"Fall","CC0411R","SB05","OMNI","11/6/04","18:00:00","Medium**","lots**","1,2,3,A,B","Yes","Humpback whale",0,0,0,0,0,0,1,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",18,30.41795,-123.99893,"CC041"
120,90,2012,"Summer","CC1207OS","SB09","DIFAR","7/13/12","17:00:00","High","bit","1,2","No",NA,0,0,0,0,0,0,0,0,NA,1,NA,"wav files, cts","60s","500Hz","0Hz","3500","98%",18,30.41795,-123.99893,"CC1207"
120,90,2005,"Spring","CC0504NH","SB21","OMNI","4/18/05","19:00:00","High**","bit to lots**","1,2,3,A","No",NA,0,0,0,0,0,0,0,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",18,30.41795,-123.99893,"CC0504"
120,90,2006,"Winter","CC0602","SB06","OMNI","2/7/06","15:00:00","Medium","lots  ","1,2,B","Yes","Humpback whale",0,0,0,0,0,0,1,0,"starts 15:23:31",4,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",18,30.41795,-123.99893,"CC06"
120,90,2010,"Winter","CC1001","SB07","DIFAR","1/16/10","15:00:00","High","bit","1,2,3,B","No",NA,0,0,0,0,0,0,0,0,"starts 15:58:22",1,NA,"wav files, cts","60s","500Hz","0Hz","3000","95%",18,30.41795,-123.99893,"CC10"
120,90,2012,"Summer","CC1207OS","SB09","DIFAR","7/13/12","21:00:00","Medium","lots","1,2","No",NA,0,0,0,0,0,0,0,0,"ends 21:10",1,"cuts out 21:09:10","wav files, cts","60s","500Hz","0Hz","3500","98%",18,30.41795,-123.99893,"CC1207"
120,90,2005,"Summer","CC0507NH","SB08","OMNI","7/4/05","23:00:00","Poor","tons","1,2,A,B","No",NA,0,0,0,0,0,0,0,0,"ends 23:32:09",4,"looks broken; static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",18,30.41795,-123.99893,"CC0507"
120,90,2008,"Fall","CC0810NH","SB07","DIFAR","10/18/08","2:00:00","Poor","tons","1,2,A,B","No",NA,0,0,0,0,0,0,0,0,NA,6,"looks broken; static takes over 7min 48sec into each 10min file ","wav files, cts","60s","500Hz","0Hz","1500","98%",18,30.41795,-123.99893,"CC0810"
120,90,2005,"Spring","CC0504NH","SB21","OMNI","4/18/05","17:00:00","High**","bit**","1,2,3,A","No",NA,0,0,0,0,0,0,0,0,"starts 17:11:39",5,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",18,30.41795,-123.99893,"CC0504"
120,90,2004,"Fall","CC0411R","SB05","OMNI","11/6/04","14:00:00","Medium**","lots**","1,2,3,A,B","No",NA,0,0,0,0,0,0,0,0,"starts 14:23:16 ",4,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",18,30.41795,-123.99893,"CC041"
120,90,2010,"Winter","CC1001","SB07","DIFAR","1/16/10","18:00:00","High","bit to lots","1,2,3,B","Yes","Humpback whale",0,0,0,0,0,0,1,0,"ends 18:55:01",2,NA,"wav files, cts","60s","500Hz","0Hz","3000","95%",18,30.41795,-123.99893,"CC10"
120,90,2005,"Spring","CC0504NH","SB21","OMNI","4/18/05","20:00:00","Medium**","lots**","1,2,3,A","No",NA,0,0,0,0,0,0,0,0,"ends 20:37:17",4,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",18,30.41795,-123.99893,"CC0504"
120,90,2012,"Summer","CC1207OS","SB09","DIFAR","7/13/12","20:00:00","High","lots","1,2","No",NA,0,0,0,0,0,0,0,0,NA,1,NA,"wav files, cts","60s","500Hz","0Hz","3500","98%",18,30.41795,-123.99893,"CC1207"
120,90,2007,"Summer","CC0707","SB07","OMNI","7/2/07","2:00:00","Medium**","lots**","1,2,3,A,B","Yes","Blue whale",0,1,0,0,0,0,0,0,"starts 2:20:00",4,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",18,30.41795,-123.99893,"CC07"
120,90,2007,"Summer","CC0707","SB07","OMNI","7/2/07","4:00:00","High","bit to lots","1,2,3,A,B","No",NA,0,0,0,0,0,0,0,0,"ends 4:18:02",2,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",18,30.41795,-123.99893,"CC07"
120,90,2010,"Winter","CC1001","SB07","DIFAR","1/16/10","17:00:00","High","bit to lots","1,2,3,A,B","Yes","Humpback whale",0,0,0,0,0,0,1,0,NA,2,NA,"wav files, cts","60s","500Hz","0Hz","3000","95%",18,30.41795,-123.99893,"CC10"
120,90,2011,"Summer","CC1108NH","SB19","DIFAR","7/31/11","3:00:00","Poor","tons","1,2,A,B","No",NA,0,0,0,0,0,0,0,0,NA,6,"static takes over 5min11s in every 10 min; looks broken","wav files, cts","60s","500Hz","0Hz","1500","98%",18,30.41795,-123.99893,"CC1108"
120,90,2008,"Fall","CC0810NH","SB07","DIFAR","10/18/08","1:00:00","Poor","tons","1,2,A,B","No",NA,0,0,0,0,0,0,0,0,"starts 1:10:54",5,"looks broken; static takes over 7min 48sec into each 10min file ","wav files, cts","60s","500Hz","0Hz","1500","98%",18,30.41795,-123.99893,"CC0810"
120,90,2004,"Fall","CC0411R","SB05","OMNI","11/6/04","15:00:00","Medium**","lots**","1,2,3,A,B","Yes","Blue whale",0,1,0,1,0,0,0,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",18,30.41795,-123.99893,"CC041"
120,90,2004,"Fall","CC0411R","SB05","OMNI","11/6/04","15:00:00","Medium**","lots**","1,2,3,A,B","Yes","Fin whale",0,1,0,1,0,0,0,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",18,30.41795,-123.99893,"CC041"
120,90,2008,"Spring","CC0803J","SB08","OMNI","3/29/08","2:00:00","High","bit to lots","1,2,3,B","No",NA,0,0,0,0,0,0,0,0,"ends 2:09:00",1,NA,"wav files, cts","60s","500Hz","0Hz","3000","98%",18,30.41795,-123.99893,"CC080"
120,90,2008,"Fall","CC0810NH","SB07","DIFAR","10/18/08","4:00:00","Poor","tons","1,2,A,B","No",NA,0,0,0,0,0,0,0,0,"ends 4:13:00",3,"looks broken; static takes over 7min 48sec into each 10min file ","wav files, cts","60s","500Hz","0Hz","1500","98%",18,30.41795,-123.99893,"CC0810"
120,90,2004,"Fall","CC0411R","SB05","OMNI","11/6/04","16:00:00","Medium**","lots**","1,2,3,A,B","No",NA,0,0,0,0,0,0,0,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",18,30.41795,-123.99893,"CC041"
120,90,2006,"Winter","CC0602","SB06","OMNI","2/7/06","16:00:00","Medium","lots to tons","1,2,A,B","Yes","Humpback whale",0,0,0,0,0,0,1,0,"ends 16:29:59",3,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",18,30.41795,-123.99893,"CC06"
120,90,2011,"Summer","CC1108NH","SB19","DIFAR","7/31/11","2:00:00","Poor","tons","1,2,A,B","No",NA,0,0,0,0,0,0,0,0,"starts 2:21:52",4,"static takes over 5min11s in every 10 min; looks broken","wav files, cts","60s","500Hz","0Hz","1500","98%",18,30.41795,-123.99893,"CC1108"
120,90,2008,"Fall","CC0810NH","SB07","DIFAR","10/18/08","3:00:00","Poor","tons","1,2,A,B","No",NA,0,0,0,0,0,0,0,0,NA,6,"looks broken; static takes over 7min 48sec into each 10min file ","wav files, cts","60s","500Hz","0Hz","1500","98%",18,30.41795,-123.99893,"CC0810"
120,90,2006,"Winter","CC0602","SB07","OMNI","2/7/06","16:00:00","High","bit to lots","1,2,3,B","Yes","Fin whale",0,0,0,1,0,0,1,0,"starts 16:39:23",4,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",18,30.41795,-123.99893,"CC06"
120,90,2006,"Winter","CC0602","SB07","OMNI","2/7/06","16:00:00","High","bit to lots","1,2,3,B","Yes","Humpback whale",0,0,0,1,0,0,1,0,"starts 16:39:23",4,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",18,30.41795,-123.99893,"CC06"
120,90,2012,"Summer","CC1207OS","SB09","DIFAR","7/13/12","16:00:00","High","bit","1,2","No",NA,0,0,0,0,0,0,0,0,"starts 16:13:30",1,NA,"wav files, cts","60s","500Hz","0Hz","3500","98%",18,30.41795,-123.99893,"CC1207"
120,90,2004,"Fall","CC0411R","SB05","OMNI","11/6/04","19:00:00","Medium**","lots**","1,2,3,A,B","No",NA,0,0,0,0,0,0,0,0,"ends 19:22:39",3,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",18,30.41795,-123.99893,"CC041"
120,90,2012,"Summer","CC1207OS","SB09","DIFAR","7/13/12","18:00:00","High","bit","1,2","No",NA,0,0,0,0,0,0,0,0,NA,1,NA,"wav files, cts","60s","500Hz","0Hz","3500","98%",18,30.41795,-123.99893,"CC1207"
120,93,2004,"Spring","CC0404NH","SB08","OMNI","3/26/04","15:00:00","Poor","tons","1,2,A,B","No",NA,0,0,0,0,0,0,0,0,"starts 15:15:44",1,"just static","wav files, cts","60s","500Hz","0Hz","1500","98%",17,29.84637,-123.58661,"CC0404"
120,93,2008,"Summer","CC0808NH","SB08","OMNI","8/18/08","1:00:00","Poor","lots to tons","1,2,3,A,B","No",NA,0,0,0,0,0,0,0,0,NA,6,"static takes over 7min 48sec into each 10min file ","wav files, cts","60s","500Hz","0Hz","1500","98%",17,29.84637,-123.58661,"CC0808"
120,93,2004,"Spring","CC0404NH","SB08","OMNI","3/26/04","17:00:00","Poor","tons","1,2,A,B","No",NA,0,0,0,0,0,0,0,0,"ends 17:55:00",2,"just static","wav files, cts","60s","500Hz","0Hz","1500","98%",17,29.84637,-123.58661,"CC0404"
120,93,2005,"Winter","CC0501NH","SB07","OMNI","1/7/05","21:00:00","Medium**","lots**","1,2,3,A ","Yes","Humpback whale",0,0,0,0,0,0,1,0,"ends 21:13:33",2,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",17,29.84637,-123.58661,"CC0501"
120,93,2008,"Summer","CC0808NH","SB08","OMNI","8/18/08","2:00:00","Poor","lots to tons","1,2,3,A,B","No",NA,0,0,0,0,0,0,0,0,"ends 2:59:59",6,"static takes over 7min 48sec into each 10min file ","wav files, cts","60s","500Hz","0Hz","1500","98%",17,29.84637,-123.58661,"CC0808"
120,93,2005,"Spring","CC0504NH","SB18","OMNI","4/18/05","10:00:00","High**","bit**","1,2,A,B","Yes","Humpback whale",0,0,0,0,0,0,1,0,"starts 10:50:55",1,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",17,29.84637,-123.58661,"CC0504"
120,93,2006,"Fall","CC0611R","SB07","OMNI","10/24/06","19:00:00","High","bit to lots","1,2,3,A,B","No",NA,0,0,0,0,0,0,0,0,"ends 19:39:00",4,"static takes over 7min 48sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",17,29.84637,-123.58661,"CC061"
120,93,2008,"Summer","CC0808NH","SB08","OMNI","8/18/08","0:00:00","Medium","lots","1,2,3,A,B","No",NA,0,0,0,0,0,0,0,0,"starts 0:31:06",3,"static takes over 7min 48sec into each 10min file ","wav files, cts","60s","500Hz","0Hz","1500","98%",17,29.84637,-123.58661,"CC0808"
120,93,2006,"Fall","CC0611R","SB07","OMNI","10/24/06","18:00:00","High","bit to lots","1,2,3,A,B","No",NA,0,0,0,0,0,0,0,0,NA,6,"static takes over 7min 48sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",17,29.84637,-123.58661,"CC061"
120,93,2005,"Spring","CC0504NH","SB18","OMNI","4/18/05","12:00:00","High**","bit**","1,2,3,A","Yes","Humpback whale",0,0,0,0,0,0,1,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",17,29.84637,-123.58661,"CC0504"
120,93,2005,"Spring","CC0504NH","SB18","OMNI","4/18/05","11:00:00","High**","bit**","1,2,3,A,B","Yes","Humpback whale",0,0,0,0,0,0,1,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",17,29.84637,-123.58661,"CC0504"
120,93,2011,"Fall","CC1110NH","SB05","DIFAR","10/20/11","1:00:00","High","bit","1,2,3,A","No",NA,0,0,0,0,0,0,0,0,"starts 1:31:44",2,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",17,29.84637,-123.58661,"CC1110"
120,93,2006,"Fall","CC0611R","SB07","OMNI","10/24/06","17:00:00","Medium","bit to lots","1,2,3,A,B","No",NA,0,0,0,0,0,0,0,0,"starts 17:18:16",5,"static takes over 7min 48sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",17,29.84637,-123.58661,"CC061"
120,93,2005,"Winter","CC0501NH","SB07","OMNI","1/7/05","20:00:00","High**","bit to lots**","1,2,3,A,B","Yes","Humpback whale",0,0,0,0,0,0,1,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",17,29.84637,-123.58661,"CC0501"
120,93,2011,"Summer","CC1108NH","SB17","DIFAR","7/30/11","21:00:00","Poor","tons","1,2,A,B","No",NA,0,0,0,0,0,0,0,0,NA,6,"static takes over 5min11s in every 10 min; looks broken","wav files, cts","60s","500Hz","0Hz","1500","98%",17,29.84637,-123.58661,"CC1108"
120,93,2009,"Fall","CC0911NH","SB06","OMNI","11/9/09","22:00:00","Medium","lots","1,2,3,A","No",NA,0,0,0,0,0,0,0,0,"starts 22:48:00",2,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",17,29.84637,-123.58661,"CC0911"
120,93,2005,"Winter","CC0501NH","SB07","OMNI","1/7/05","18:00:00","High**","bit**","1,2,3,A,B","Yes","Blue whale",1,0,0,0,0,0,1,0,"starts 18:44:23",2,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",17,29.84637,-123.58661,"CC0501"
120,93,2005,"Winter","CC0501NH","SB07","OMNI","1/7/05","18:00:00","High**","bit**","1,2,3,A,B","Yes","Humpback whale",1,0,0,0,0,0,1,0,"starts 18:44:23",2,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",17,29.84637,-123.58661,"CC0501"
120,93,2010,"Fall","CC1011","SB11","DIFAR","11/1/10","4:00:00","Medium","lots","1,2","No",NA,0,0,0,0,0,0,0,0,"ends 4:16:02",1,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",17,29.84637,-123.58661,"CC10"
120,93,2005,"Spring","CC0504NH","SB18","OMNI","4/18/05","13:00:00","High**","bit to lots**","1,2,3,A","Yes","Blue whale",0,1,0,0,0,0,1,0,"ends 13:48:20",5,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",17,29.84637,-123.58661,"CC0504"
120,93,2005,"Spring","CC0504NH","SB18","OMNI","4/18/05","13:00:00","High**","bit to lots**","1,2,3,A","Yes","Humpback whale",0,1,0,0,0,0,1,0,"ends 13:48:20",5,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",17,29.84637,-123.58661,"CC0504"
120,93,2004,"Spring","CC0404NH","SB08","OMNI","3/26/04","16:00:00","Poor","tons","1,2,A,B","No",NA,0,0,0,0,0,0,0,0,NA,1,"just static","wav files, cts","60s","500Hz","0Hz","1500","98%",17,29.84637,-123.58661,"CC0404"
120,93,2008,"Spring","CC0803J","SB07","OMNI","3/28/08","16:00:00","Medium","lots","1,2,3,A,B","No",NA,0,0,0,0,0,0,0,0,"starts 16:08:23",6,"static takes over 7min 48sec into each 10min file","wav files, cts","60s","500Hz","0Hz","3000","98%",17,29.84637,-123.58661,"CC080"
120,93,2009,"Fall","CC0911NH","SB06","OMNI","11/10/09","0:00:00","Medium","lots","1,2,B","No",NA,0,0,0,0,0,0,0,0,"ends 0:42:09",6,NA,"wav files, cts","60s","500Hz","0Hz","1500","98%",17,29.84637,-123.58661,"CC0911"
120,93,2011,"Summer","CC1108NH","SB17","DIFAR","7/30/11","22:00:00","Poor","tons","1,2,A,B","No",NA,0,0,0,0,0,0,0,0,"ends 22:27:32",3,"static takes over 5min11s in every 10 min except 22:20; looks broken","wav files, cts","60s","500Hz","0Hz","1500","98%",17,29.84637,-123.58661,"CC1108"
120,93,2005,"Winter","CC0501NH","SB07","OMNI","1/7/05","19:00:00","High**","bit to lots**","1,2,3,A,B","Yes","Blue whale",1,0,0,0,0,0,1,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",17,29.84637,-123.58661,"CC0501"
120,93,2005,"Winter","CC0501NH","SB07","OMNI","1/7/05","19:00:00","High**","bit to lots**","1,2,3,A,B","Yes","Humpback whale",1,0,0,0,0,0,1,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz","1500","98%",17,29.84637,-123.58661,"CC0501"
120,93,2012,"Spring","CC1203SH","SB11","DIFAR","3/27/12","20:00:00","Medium","lots","1,2,3","Yes","Humpback whale",0,0,0,0,0,0,1,0,NA,4,NA,"wav files, cts","60s","500Hz","0Hz","40000","95%",17,29.84637,-123.58661,"CC1203"
120,93,2010,"Summer","CC1008NH","SB10","OMNI","8/3/10","1:00:00","High","bit","1,2,A ","adhoc only",NA,0,0,0,0,0,0,0,0,NA,7,"adhoc Fin 20Hz song","wav files, cts","60s","500Hz","0Hz","3000","95%",17,29.84637,-123.58661,"CC1008"
